year,sex,rounding,cnt,sim_lab
2023,male,n_rr3_7,19716,rounded
2023,male,n_rr3_70,19674,rounded
2023,male,n_rr3_71,19650,rounded
2023,male,n_rr3_72,19668,rounded
2023,male,n_rr3_73,19647,rounded
2023,male,n_rr3_74,19626,rounded
2023,male,n_rr3_75,19668,rounded
2023,male,n_rr3_76,19728,rounded
2023,male,n_rr3_77,19557,rounded
2023,male,n_rr3_78,19614,rounded
2023,male,n_rr3_79,19590,rounded
2023,male,n_rr3_8,19716,rounded
2023,male,n_rr3_80,19587,rounded
2023,male,n_rr3_81,19695,rounded
2023,male,n_rr3_82,19665,rounded
2023,male,n_rr3_83,19617,rounded
2023,male,n_rr3_84,19635,rounded
2023,male,n_rr3_85,19680,rounded
2023,male,n_rr3_86,19620,rounded
2023,male,n_rr3_87,19707,rounded
2023,male,n_rr3_88,19659,rounded
2023,male,n_rr3_89,19641,rounded
2023,male,n_rr3_9,19548,rounded
2023,male,n_rr3_90,19605,rounded
2023,male,n_rr3_91,19575,rounded
2023,male,n_rr3_92,19602,rounded
2023,male,n_rr3_93,19587,rounded
2023,male,n_rr3_94,19746,rounded
2023,male,n_rr3_95,19626,rounded
2023,male,n_rr3_96,19662,rounded
2023,male,n_rr3_97,19569,rounded
2023,male,n_rr3_98,19638,rounded
2023,male,n_rr3_99,19584,rounded
2023,male,raw_cnt,19631,unrounded
